Place,Course ID,Place ID
"Birnam Wood Golf Club, Santa Barbara, CA",1477,ChIJSxQ9TnQS6YAR2acFo7nN7Nk
"Hidden Oaks Country Club, Santa Barbara, CA",1478,ChIJeWt4cRAV6YARy0Q6xO9i2j8
"La Cumbre Country Club, Santa Barbara, CA",1479,ChIJ4cVZtzwV6YAR5oozsaS3EXE
"Montecito Country Club, Santa Barbara, CA",1480,ChIJLViPvLET6YARdkiUJsitNcI
"Rancho San Marcos Golf Course, Santa Barbara, CA",1481,ChIJPYGo0YdB6YARO0Eiy9CyZsA
"Sandpiper Golf Course, Santa Barbara, CA",1482,ChIJASbWI2pH6YAR5Q4Xsx-t2Gs
"Santa Barbara Golf Club, Santa Barbara, CA",1483,ChIJAZGj3-AU6YARXwSt7c1vQ1I
"Valley Club of Montecito, Santa Barbara, CA",1484,ChIJLViPvLET6YARdkiUJsitNcI
"Pruneridge Golf Course, Santa Clara, CA",1485,ChIJ3aRR9vPKj4ARIFrgfVuJy6g
"Santa Clara Golf & Tennis Club, Santa Clara, CA",1486,ChIJJ4fi8MnJj4ARB0LqjWTaedc
"Sand Canyon Country Club, Santa Clarita, CA",1487,ChIJ40P9Oj6JwoARcT_5hqu5Xg0
"DeLaveaga Golf Course & Lodge, Santa Cruz, CA",1488,ChIJA5F1zQxAjoARzZ0gYGM2Dw8
"Pasatiempo Golf Club, Santa Cruz, CA",1489,ChIJl6VeL1pAjoARD22SvzeZT7Q
"Rancho Maria Golf Club, Santa Maria, CA",1490,ChIJ8dxQ6B0V7IARRTOB1vQR3uM
"Santa Maria Country Club, Santa Maria, CA",1491,ChIJ5wuPf1Jr7IARg33uo-KN_No
"Forebay Golf Course, Santa Nella, CA",1492,N/A
"Santa Paula Community Golf Course, Santa Paula, CA",1493,ChIJm0pej9W16YARIq9ZUPI4O-E
"Bennett Valley Golf Course, Santa Rosa, CA",1494,ChIJo1ZPYONIhIARC-6Z0eoYYE4
"East at Oakmont Golf Club, Santa Rosa, CA",1495,ChIJVTemN_pOhIARRFGYREok3zU
"Fairgrounds Golf Center, Santa Rosa, CA",1496,ChIJd6Ei-hFIhIAR5on5iGq6zDs
"Fountaingrove Golf & Athletic Club, Santa Rosa, CA",1497,ChIJMc3N1mRHhIARWCVsSFHmIkY
"Mayacama Golf Club, Santa Rosa, CA",1498,ChIJ34ol6mk_hIAReXOsXcgmztQ
"Santa Rosa Golf & Country Club, Santa Rosa, CA",1499,ChIJr585KYo5hIARkg3Qhd0lYhI
"West at Oakmont Golf Club, Santa Rosa, CA",1500,ChIJVTemN_pOhIARRFGYREok3zU
"Carlton Oaks Lodge & Country Club, Santee, CA",1501,ChIJa45_9mf924ARJ4JyUUGyejI
"Saratoga Country Club, Saratoga, CA",1502,ChIJNYQlsMS0j4AR3vfqq28LmDk
"Valley Gardens Golf Course, Scotts Valley, CA",1503,ChIJCS2lvtRAjoARvBMXG0qOqKU
"The Sea Ranch Golf Links, Sea Ranch, CA",1504,ChIJzWUrlCU3gYAR3H7ImXcmPtg
"Leisure World 3 Par Golf Course, Seal Beach, CA",1505,ChIJXRTe4bUv3YARtW5G5Sik1ig
"Old Ranch Country Club, Seal Beach, CA",1506,ChIJWTJnpwcv3YARLPwy7umc0jg
"Black Horse at Bayonet/Black Horse Golf Course, Seaside, CA",1507,ChIJI9RttrDkjYARU7VPnIY8EIk
"The Bayonet at Bayonet/Black Horse Golf Course, Seaside, CA",1508,ChIJI9RttrDkjYARU7VPnIY8EIk
"Sebastopol Golf Course, Sebastopol, CA",1509,ChIJe-2S1FI6hIARMU3J4ku7JMg
"Selma Valley Golf Course, Selma, CA",1510,ChIJi1zsFSXllIARmJw14OE3bL4
"Simi Hills Golf Course, Simi Valley, CA",1511,ChIJOdzx4sUp6IARONwMzbbEi7w
"Sinaloa Golf Course, Simi Valley, CA",1512,ChIJofg_kOEu6IAR6kpUXGJnsT4
"Wood Ranch Golf Club, Simi Valley, CA",1513,ChIJ8asPtqsv6IAR0uJz7H_j5dc
"Lomas Santa Fe Country Club, Solana Beach, CA",1514,ChIJ_f__Yz0J3IARiefiiRq4UU8
"Lomas Santa Fe Executive Golf Course, Solana Beach, CA",1515,ChIJf5PmQRcJ3IAR4R-GRvP25fs
"Ranch Course at Alisal, Solvang, CA",1516,ChIJk55tcjtT6YARVQrOPlPSKx0
"River Course at Alisal, Solvang, CA",1517,ChIJ5d3aNmRT6YARElrUgL7jKfo
"Saticoy Country Club, Somis, CA",1518,ChIJY7jLkhZL6IARa6s6unYk0vc
"Sonoma Golf Club, Sonoma, CA",1519,ChIJjYCqFaathYARno5jGNUY8q8
"Phoenix Lake Golf Course, Sonora, CA",1520,ChIJnVMvZizPkIARAY5LQVHVcBo
"Teleli Golf Club, Sonora, CA",1521,ChIJ9WAV8xzFkIAR3kYfMibkjbk
"South Gate Municipal Golf Course, South Gate, CA",1522,ChIJOfrFAT7MwoARZYAvGXhkgiI
"Bijou Municipal Golf Course, South Lake Tahoe, CA",1523,ChIJ_5V_Qx2QmYARrhM3tg-HJxs
"Lake Tahoe Golf Course, South Lake Tahoe, CA",1524,ChIJR6sij3COmYAR8Qc4BobIN7o
"Tahoe Paradise Golf Course, South Lake Tahoe, CA",1525,ChIJoclV4c-NmYARi9m23CSEr8A
"Arroyo Seco Golf Course, South Pasadena, CA",1526,ChIJrRbyc2_EwoARBeOLe691T3E
"California Golf Club of San Francisco, South San Francisco, CA",1527,ChIJXwoMgIF5j4ARLJKMyu-B0Aw
"Brookside Country Club, Stockton, CA",1528,ChIJzfxdp30OkIAR0kIPWk0Js9A
"Elkhorn Country Club, Stockton, CA",1529,ChIJwxLJN7gLkIARRsyDUjgLXS0
"Oakmoore Golf Course, Stockton, CA",1530,ChIJUXhJ7TENkIARJpXz7U6tGHA
"Stockton Golf & Country Club, Stockton, CA",1531,ChIJp1Z4oHUOkIARs2oGbJGOph0
"Swenson Executive at Swenson Park Golf Course, Stockton, CA",1532,ChIJ-_NQFRAMkIARlE4qWmkT8pI
"Swenson Golf at Swenson Park Golf Course, Stockton, CA",1533,ChIJ-_NQFRAMkIARlE4qWmkT8pI
"The Reserve at Spanos Park, Stockton, CA",1534,ChIJXY5ooLAJkIARUjzKdpd1OtQ
"Venetian Gardens Golf Course, Stockton, CA",1535,ChIJG19ZQ0kMkIARA3HRlA7wf98
"Weddington Golf and Tennis, Studio City, CA",1536,ChIJf3bEJPe9woARtyz57GDfaTI
"Green Valley Golf Course, Suisun City, CA",1537,ChIJqbm2QdoRhYARguzXzR8NPlc
"California Golf & Art Country Club, Sun City, CA",1538,ChIJMfVV5wqe3IARfaVe-Ci5H2U
"Angeles National Golf Club, Sunland, CA",1539,ChIJ2cRNL3jfwoAREkbKXRvTrZE
"Moffett Field Golf Club, Sunnyvale, CA",1540,ChIJdUZINHm3j4ARCIQNG_znlX4
"Sunken Gardens Golf Course, Sunnyvale, CA",1541,ChIJRW-nN-G1j4AR5eHyhNPrBfg
"Sunnyvale Municipal Golf Course, Sunnyvale, CA",1542,ChIJt4Fu4wa3j4ARfIhWtxvd9ec
"Diamond Mountain Golf Club, Susanville, CA",1543,ChIJqaCi-U68nYARKHNsd_mcR04
"El Cariso Golf Course, Sylmar, CA",1544,ChIJIw14FB-OwoARkNNDce5edAA
"Buena Vista Golf Course, Taft, CA",1545,ChIJd6mZfShK6oARdRu5qL-rP8c
"Tahoe City Golf Course, Tahoe City, CA",1546,ChIJHaLaq3d9mYARp82wSZcZqfg
"Braemar Country Club - Masters Course, Tarzana, CA",1547,ChIJvc-iT--YwoAR8G_wInFFr-I
"Braemar Country Club - U.S. Open Course, Tarzana, CA",1548,ChIJvc-iT--YwoAR8G_wInFFr-I
"Braemar Country Club - Western Course, Tarzana, CA",1549,ChIJvc-iT--YwoAR8G_wInFFr-I
"El Caballero Country Club, Tarzana, CA",1550,ChIJo5cWY6qZwoARlQKtjOIyDBk
"Oak Tree Country Club, Tehachapi, CA",1551,ChIJLyOceML9wYARthK3fPj1GoE
"Creek/Oaks at Temecula Creek Inn Golf Resort, Temecula, CA",1552,ChIJVdKydyuA24AR_cjw0pToHi8
"CrossCreek Golf Club, Temecula, CA",1553,ChIJ9a1Vyrh_24ARpLmwE2e78fM
"Journey at Pechanga, Temecula, CA",1554,ChIJUxxhdb-B24ARAi5cR-5-9z8
"Legends Golf Club, Temecula, CA",1555,ChIJ4TK17QJ_24ARINLeP63bLZU
"Oak/Stonehouse at Temecula Creek Inn Golf Resort, Temecula, CA",1556,ChIJVdKydyuA24AR_cjw0pToHi8
"Redhawk Golf Club, Temecula, CA",1557,ChIJ15KKoPSB24ARpLPGjNRt4Ac
"Stonehouse/Creek at Temecula Creek Inn Golf Resort, Temecula, CA",1558,ChIJVdKydyuA24AR_cjw0pToHi8
"Los Robles Greens Golf Course, Thousand Oaks, CA",1559,ChIJMXwnapY66IARLBBW2hhQYyA
"Sherwood Country Club, Thousand Oaks, CA",1560,ChIJKcNRExU76IARa-_zPvdk-fE
"Sunset Hills Country Club, Thousand Oaks, CA",1561,ChIJkQCPldEv6IARlWHvReLqLWM
"Eighteen at Tri-Palm Country Club, Thousand Palms, CA",1562,ChIJ_XKPiCz92oARirUMzF51IKo
"Ivey Ranch Country Club, Thousand Palms, CA",1563,ChIJB7hW5Ob82oAR2IGeaUXsQ0Y
"Par 3 at Tri-Palm Country Club, Thousand Palms, CA",1564,ChIJ_XKPiCz92oARirUMzF51IKo
"New Horizons Golf Course, Torrance, CA",1565,ChIJY-I5KtxK3YAR7cn33JcEzO0
"Sea Aire Park Golf Course, Torrance, CA",1566,ChIJZ_C31TlL3YAR4etnKEoP6iw
"Old River Golf Course, Tracy, CA",1567,ChIJUTXCeKMXkIARp7wRH8zFUdc
"Tracy Golf & Country Club, Tracy, CA",1568,ChIJWYLZhGE6kIAR5o0gb00sWbg
"Pinnacle Hills Golf Course, Tres Pinos, CA",1569,ChIJo9Qj1iYZkoAR74sMh5ufSHw
"Trona Golf Course, Trona, CA",1570,ChIJG0fbjgkxwYARB5aZQt1rzI8
"Tulare Golf Course, Tulare, CA",1571,ChIJ9-Qw0VnT6oAR1hhA85YueLI
"Indian Camp Golf Course, Tulelake, CA",1572,ChIJhTH7OTnLzlQRdPjfz4Y1Jjg
"Turlock Golf & Country Club, Turlock, CA",1573,ChIJ0RmVLeQIkYARkb0oTyIy7iU
"Tustin Ranch Golf Club, Tustin, CA",1574,ChIJUXJz2Z3b3IARNo_8S71AMT8
"Twain Harte Golf Club, Twain Harte, CA",1575,ChIJqfLD7vXLkIARKUIp7_b75F0
"Desert Winds Golf Course, Twentynine Palms, CA",1576,ChIJg2TA9BDI2oARdO2nOy2KJsQ
"Roadrunner Dunes Golf Course, Twentynine Palms, CA",1577,ChIJTdNOfnvH2oARUFxngzl9-_Y
"Ukiah Valley Golf Course, Ukiah, CA",1578,ChIJwYE4OBhlgYAR2htBduW0ts0
"Upland Hills Country Club, Upland, CA",1579,ChIJO9G2V842w4ARv0tVb3JHnrg
"Cypress Lakes Golf Course, Vacaville, CA",1580,ChIJsw6HeGo8hYAR7v5kE7vgzdc
"Executive at Vista Valencia Golf Course, Valencia, CA",1581,ChIJY33GctuGwoARQZYbIFEPxHo
"Par-3 at Vista Valencia Golf Course, Valencia, CA",1582,ChIJY33GctuGwoARQZYbIFEPxHo
"The Oaks Club at Valencia, Valencia, CA",1583,ChIJe2onhc2AwoARK4XjD43p-ks
"Valencia Country Club, Valencia, CA",1584,ChIJKyvNykmHwoAR16-lPwkktI8
"East at Blue Rock Springs Golf Course, Vallejo, CA",1585,ChIJkyMylZRyhYAR9KbNgJTXG9A
"Hiddenbrooke Golf Club, Vallejo, CA",1586,ChIJgVbDqlYNhYARd0nGyeEOa5E
"West at Blue Rock Springs Golf Course, Vallejo, CA",1587,ChIJkyMylZRyhYAR9KbNgJTXG9A
"Skyline Ranch Country Club, Valley Center, CA",1588,ChIJZd_-YuaS24ARnEcsyARahf8
"Woods Valley Golf Club, Valley Center, CA",1589,ChIJ2WwEpwmN24ARDDNz4BzSgpE
"La Contenta Golf Club, Valley Springs, CA",1590,ChIJ-UI5OMuGkIARzo3cQPsr_Sw
"Trinitas Golf Club, Valley Springs, CA",1591,ChIJMb6zH819kIARKph5Ju3hzXY
"Eighteen Hole at Van Nuys Golf Course, Van Nuys, CA",1592,ChIJlRND2t-ZwoARUJWYE9P6qEk
"Executive at Van Nuys Golf Course, Van Nuys, CA",1593,ChIJlRND2t-ZwoARUJWYE9P6qEk
"Woodley Lakes Golf Course, Van Nuys, CA",1594,ChIJKbqIv9eZwoARAi8xqw7itGM
"Penmar Golf Course, Venice, CA",1595,ChIJK1R9Cee6woARmyCQbQRwzYo
"Buenaventura Golf Course, Ventura, CA",1596,ChIJz2dF92xN6IARbtYURaFsmKU
"Olivas Links Golf Course, Ventura, CA",1597,ChIJQ-z9IJZS6IARmHFv2p1jl0A
"Saticoy Golf Course, Ventura, CA",1598,ChIJkTtZxrJM6IARaqR_8FTxPck
"Green Tree Golf Course, Victorville, CA",1599,ChIJywuvqtRlw4AR0IlDQpbOwGc
"Spring Valley Lake Country Club, Victorville, CA",1600,ChIJl3IsSzNhw4ARA6YuEgRHjhM
"Lakes/Valley at Valley Oaks Golf Club, Visalia, CA",1601,ChIJsx1_EXgolYARmWCe0YExiXs
"Oaks/Lakes at Valley Oaks Golf Club, Visalia, CA",1602,ChIJsx1_EXgolYARmWCe0YExiXs
"Valley/Oaks at Valley Oaks Golf Club, Visalia, CA",1603,ChIJsx1_EXgolYARmWCe0YExiXs
"Visalia Country Club, Visalia, CA",1604,ChIJKxpilv0llYARju2vrjya6Ec
"Shadowridge Golf Club, Vista, CA",1605,ChIJEXyXxk903IARo6sc3csWQZE
"Vista Valley Country Club, Vista, CA",1606,ChIJqSPMMzR23IARElgY6chJnE4
"Royal Vista Golf Club, Walnut, CA",1607,ChIJ-WHcNg8rw4ARy5JsJ3LBnCg
"Boundary Oak Golf Course, Walnut Creek, CA",1608,ChIJSaDw_nBghYAR5FBL9qi1-d4
"Diablo Hills Golf Course, Walnut Creek, CA",1609,ChIJn0jQDbFhhYARDLTSh5RkyaQ
"Rossmoor Golf Club - The Creekside Golf Course, Walnut Creek, CA",1610,ChIJqWzC6haKj4ARwfTXtREvvNE
"Rossmoor Golf Club - The Dollar Ranch Golf Course, Walnut Creek, CA",1611,ChIJqWzC6haKj4ARwfTXtREvvNE
"Warner Springs Ranch, Warner Springs, CA",1612,ChIJ2WsuPEe424ARB01mhtBIdnw
"Casserly Par-3 Golf Course, Watsonville, CA",1613,ChIJn3VqvGEZjoAR9mLWfFDHtKc
"Spring Hills Golf Course, Watsonville, CA",1614,ChIJCa5yq3sZjoAR8x5njkrGatg
"Wawona Golf Course, Wawona, CA",1615,ChIJQwaASSPyloARWEQQ_sLOeSY
"Trinity Alps Golf Course, Weaverville, CA",1616,ChIJlyfowC9S0lQRxoZ-m5YiM5Y
"Championship at Lake Shastina Golf Resort, Weed, CA",1617,ChIJ3ckxhYlxzlQRMslf1rdvUI0
"Scottish Links at Lake Shastina Golf Resort, Weed, CA",1618,ChIJ3ckxhYlxzlQRMslf1rdvUI0
"Weed Golf Club, Weed, CA",1619,ChIJYUKb4Mp0zlQRwe2Yw_7X8Mk
"South Hills Country Club, West Covina, CA",1620,ChIJFVL27KMpw4ARMHzPfETw2C8
"Lakes/Valley at North Ranch Country Club, Westlake Village, CA",1621,ChIJReg-BKIl6IARrcXugKFxXJE
"Oaks/Lakes at North Ranch Country Club, Westlake Village, CA",1622,ChIJReg-BKIl6IARrcXugKFxXJE
"Sherwood Lakes Club, Westlake Village, CA",1623,ChIJK07BJU876IARLY-SFnoX2LI
"Valley/Oaks at North Ranch Country Club, Westlake Village, CA",1624,ChIJReg-BKIl6IARrcXugKFxXJE
"Westlake Golf Course, Westlake Village, CA",1625,ChIJZepKdmAk6IAR4J7_Lq7GJCA
"Lake Almanor Country Club, Westwood, CA",1626,ChIJJ_vl5jkTnYARztP85MJ8OM0
"Shelter Cove Golf Course, Whitethorn, CA",1627,ChIJo-ZV5HTk1FQRbHDC2J5BsQo
"California Country Club, Whittier, CA",1628,ChIJYfDlrtXWwoARn-Wodfvxqkg
"Candlewood Country Club, Whittier, CA",1629,ChIJbae1aETTwoARAxP8SPZDN5w
"Friendly Hills Country Club, Whittier, CA",1630,ChIJ1WG5sIvUwoARug9GGbbGuwA
"Whittier Mobile Country Club, Whittier, CA",1631,ChIJRTpfASnSwoARz6sr9o5xJ_k
"Brooktrails Golf Course, Willits, CA",1632,ChIJOWtgXwyXgYAR2R7GUn9s_BY
"Bigfoot Golf & Country Club, Willow Creek, CA",1633,ChIJq6qqqmrY01QRfqFhz5UTBDo
"Glenn Golf & Country Club, Willows, CA",1634,ChIJ766OHKADg4ARH3wdvdVIoDc
"Harbor Park Golf Course, Wilmington, CA",1635,ChIJ2ZEDuug13YAR4n85MmKjIEU
"Windsor Golf Club, Windsor, CA",1636,ChIJi9XHu34-hIAReYNUiEga4S0
"Middle/Lake at Woodbridge Golf & Country Club, Woodbridge, CA",1637,ChIJEUev-qChmoARxBwwUtm88Ho
"River/Lake at Woodbridge Golf & Country Club, Woodbridge, CA",1638,ChIJEUev-qChmoARxBwwUtm88Ho
"River/Middle at Woodbridge Golf & Country Club, Woodbridge, CA",1639,ChIJEUev-qChmoARxBwwUtm88Ho
"Hanks Woodlake Ranch Golf, Woodlake, CA",1640,ChIJTyMYR4c3lYARygAExEMgElQ
"Mountain Valley Golf Center, Woodland, CA",1641,ChIJtS2rt63WhIARKzA0iz3aFp4
"Wild Wings Golf Club, Woodland, CA",1642,ChIJa4kWMmrbhIAR9kzjlDJnj3M
"Yolo Fliers Club, Woodland, CA",1643,ChIJ6SUrjhfbhIAR_meAZxhILcY
"Woodland Hills Country Club, Woodland Hills, CA",1644,ChIJ3dnOKsWewoARzim9w-vi1SI
"Menlo Country Club, Woodside, CA",1645,ChIJYdOUiIqjj4ARgnttQjZYcoU
"Black Gold Golf Club, Yorba Linda, CA",1646,ChIJh_WS1JLT3IART4Hc8N3fNco
"Yorba Linda Country Club, Yorba Linda, CA",1647,ChIJmS8MwXHR3IARUmklnamdQcw
"Vintner's Golf Club, Yountville, CA",1648,ChIJUf2zPKuqhYARGHzrQQ-qx3w
"Mallard Lake Golf Center, Yuba City, CA",1649,ChIJvb713K2yhIARD-cjuYZmEFI
"Yucaipa Valley Golf Club, Yucaipa, CA",1650,ChIJGVfnuzpR24ARq6I_SDuWQNU
"Hawk's Landing Golf Course, Yucca Valley, CA",1651,ChIJ07fUBtMn24ARO_91xvrIpH4
"Washington County Golf Club, Akron, CO",1652,ChIJfUZ-3TdqcocR8758ikb0Gig
"Cattails Golf Club, Alamosa, CO",1653,ChIJP-w-vAB8FocRTrzk1s3gGVQ
"Cottonwood/Silo at West Woods Golf Club, Arvada, CO",1654,ChIJw320ILuPa4cRd9kaeED3CWs
"Eighteen Hole at Indian Tree Golf Club, Arvada, CO",1655,ChIJT8EoGPGIa4cRFeCxs0Y91_s
"Lake Arbor Golf Course, Arvada, CO",1656,ChIJpW9cnweJa4cRMm0faZEJDAI
"Par 3 at Indian Tree Golf Club, Arvada, CO",1657,ChIJT8EoGPGIa4cRFeCxs0Y91_s
"Silo/Sleeping Indian at West Woods Golf Club, Arvada, CO",1658,ChIJw320ILuPa4cRd9kaeED3CWs
"Sleeping Indian/Cottonwood at West Woods Golf Club, Arvada, CO",1659,ChIJw320ILuPa4cRd9kaeED3CWs
"Stoney Creek Golf Course, Arvada, CO",1660,ChIJI0GmpZ6Oa4cRuv2DoytAXW4
"Aurora Hills Golf Course, Aurora, CO",1661,ChIJIfU_StZibIcRmOuJIev6SpM
"Blackstone Country Club, Aurora, CO",1662,ChIJxybVWSeNbIcR-zmOoeSGmAU
"Centre Hills Golf Course, Aurora, CO",1663,ChIJRYP5k1dibIcR-ztFTyBgg2A
"CommonGround Golf Course, Aurora, CO",1664,ChIJNbrh7eF8bIcR07z0vr2Knic
"CommonGround Golf Course - Junior Par-3 Course, Aurora, CO",1665,ChIJNbrh7eF8bIcR07z0vr2Knic
"Heather Gardens Golf Course, Aurora, CO",1666,ChIJ4bSe4g2IbIcRWElbUH95KDQ
"Heather Ridge Golf Course, Aurora, CO",1667,ChIJ4eRKzQKIbIcRN7wjrDE3f3Q
"Heritage Eagle Bend Golf Club, Aurora, CO",1668,ChIJkWRSEbONbIcRf1IITQ8yTHA
"J. F. Kennedy Golf Center - Babe Lind/Creek Course, Aurora, CO",1669,N/A
"J. F. Kennedy Golf Center - Par 3 Course, Aurora, CO",1670,ChIJMWx6McCHbIcRkelQ23HBi4I
"J. F. Kennedy Golf Center - West/Babe Lind Course, Aurora, CO",1671,N/A
"J. F. Kennedy Golf Center - West/Creek Course, Aurora, CO",1672,ChIJMWx6McCHbIcRkelQ23HBi4I
"Meadow Hills Golf Course, Aurora, CO",1673,ChIJyaJbbmiIbIcRCU9br92Icag
"Murphy Creek Golf Course, Aurora, CO",1674,ChIJsZc-A32KbIcRVmMCF5SnKHY
"Saddle Rock Golf Course, Aurora, CO",1675,ChIJbYDeEBOMbIcRjxSqPCwZeHU
"Springhill Golf Course, Aurora, CO",1676,ChIJDTsqtbdjbIcRzsQ16mYtiGA
"Valley Country Club, Aurora, CO",1677,ChIJHf6aay2PbIcRCDBnLQKkdYw
"Beaver Creek Golf Club, Avon, CO",1678,ChIJrf9EdvZ3aocR2c5OjB8Zh94
"EagleVail Golf Club, Avon, CO",1679,ChIJVW6g7Ht3aocRK8MMDY6ncoc
"Willow Creek Golf Club at Eagle Vail, Avon, CO",1680,ChIJVW6g7Ht3aocR0gv4TNqi_dU
"Roaring Fork Club, Basalt, CO",1681,ChIJrWiyYbxMQIcRH0LlLptfaH4
"Battlement Mesa Golf Club, Battlement Mesa, CO",1682,ChIJTYVA9Y4zQYcREANkJVErF94
"TPC Colorado, Berthoud, CO",1683,ChIJ--8yKjZUaYcRKE4mxeAH_r8
"Bear Course at Breckenridge Golf Club, Breckenridge, CO",1684,ChIJEZm20pBYaocRAx3cijrrR6c
"Beaver Course at Breckenridge Golf Club, Breckenridge, CO",1685,ChIJEZm20pBYaocRAx3cijrrR6c
"Elk Course at Breckenridge Golf Club, Breckenridge, CO",1686,ChIJEZm20pBYaocRAx3cijrrR6c
"Riverdale Dunes, Brighton, CO",1687,ChIJXcS1z0FybIcR60-c8SQHePw
"Riverdale Knolls, Brighton, CO",1688,ChIJS_mfzTlybIcRIqTP-8Aa1zI
"Broadlands Golf Course, Broomfield, CO",1689,ChIJk_EC4J6Ka4cRBY6dpa-oaf4
"Eagle Trace Golf Club, Broomfield, CO",1690,ChIJ58bAg_CKa4cRgQrY-8nIq7o
"Eldorado/Sunshine at Omni Interlocken Golf Club, Broomfield, CO",1691,ChIJGWJ1joeMa4cR5eZOOx4Bvok
"Greenway Park Golf Course, Broomfield, CO",1692,ChIJw9pB30eKa4cRrg9NQXvTfGg
"Sunshine/Vista at Omni Interlocken Golf Club, Broomfield, CO",1693,ChIJGWJ1joeMa4cR5eZOOx4Bvok
"Vista/Eldorado at Omni Interlocken Golf Club, Broomfield, CO",1694,ChIJGWJ1joeMa4cR5eZOOx4Bvok
"The Course at Petteys Park, Brush, CO",1695,ChIJd7A38SXxbYcR6oWZqt96P70
"Collegiate Peaks Golf Course, Buena Vista, CO",1696,ChIJJzSk56VKFYcRRcgrPxCBRjY
"Prairie Pines Golf Club, Burlington, CO",1697,ChIJdelQHU5Nc4cRnDWeWOQ_lJ0
"Quint Valley Golf Club, Byers, CO",1698,ChIJ40Uzq6wBbYcRcKGYcFKDg0U
"Four Mile Ranch Golf Club, Canon City, CO",1699,ChIJ25ARtfKEFIcRjVjRPOffM_A
"Aspen Glen Club, Carbondale, CO",1700,ChIJOyZRrb-pQYcRfbhTeSfaBEY
"Ranch at Roaring Fork Golf Course, Carbondale, CO",1701,ChIJgzAjijisQYcRczMhTTqPt1U
"River Valley Ranch Golf Club, Carbondale, CO",1702,ChIJY6BYGJqrQYcRXnzAGRH_ZN4
"Castle Pines Golf Club, Castle Rock, CO",1703,ChIJr8EK78ybbIcRcUjE2_9bw00
"Country Club at Castle Pines, Castle Rock, CO",1704,ChIJdxQPVbCbbIcR6T5_HC5vs70
"Plum Creek Golf & Country Club, Castle Rock, CO",1705,ChIJteRzPgiYbIcRrKX4IimuVNw
"Red Hawk Ridge, Castle Rock, CO",1706,ChIJZUtqaKuZbIcR-0TTSiDkSGo
"The Ridge at Castle Pines North, Castle Rock, CO",1707,ChIJQ__gWwmbbIcR8dMcDisL79o
"Cedaredge Golf Club, Cedaredge, CO",1708,ChIJeSTu_mm2QIcRFS5ZssctzMk
"Smoky River Golf Course, Cheyenne Wells, CO",1709,ChIJXylbEP6NDIcRFxmeAZHS1po
"Gold Links (East/Links) at Hollydot Golf Course, Colorado City, CO",1710,ChIJBZQqQueQwokRyVRJEtamwfM
"West at Hollydot Golf Course, Colorado City, CO",1711,ChIJBZQqQueQwokRyVRJEtamwfM
"Buffalo Run Golf Course, Commerce City, CO",1712,ChIJ04sMNlxubIcRVTO0f4sj5jo
"Copper Creek Golf Club, Copper Mountain, CO",1713,ChIJn3CIHPhfaocRvcCKXNcoGqU
"Conquistador Golf Course, Cortez, CO",1714,ChIJwUzDGxlvOYcRfh-r2gwezBA
"South Forty Golf Course & Driving Range, Cortez, CO",1715,ChIJLbazT2NlOYcRnVBZwsUDCi0
"Yampa Valley Golf Club, Craig, CO",1716,ChIJA-h5ypymQ4cRuBCh0pcJ3sA
"Crested Butte Country Club, Crested Butte, CO",1717,ChIJ5zNbyORyQIcR8GVd3GZ5FDI
"Challenger Golf Club - Los Cumbres Course, Crestone, CO",1718,ChIJp7M1xmlLFIcRXUARtdhQvE0
"Devil's Thumb Golf Club, Delta, CO",1719,ChIJFZ_KeKNMR4cR_KkDSfzWR_0
"Dalton Ranch & Golf Club, Durango, CO",1720,ChIJM18PkZSlPocRzplI3dfnXok
"Glacier Club - Mountain Course, Durango, CO",1721,ChIJJ8jb1VK6PocRfuT5b9ODNsk
"Glacier Club - Valley Course, Durango, CO",1722,ChIJJ8jb1VK6PocRfuT5b9ODNsk
"Hillcrest Golf Club, Durango, CO",1723,ChIJuXw6l_-nPocRCYr1YaIi87Q
"Eagle Ranch Golf Club, Eagle, CO",1724,ChIJA09mo6nGQYcRa80jmUCTuxA
"Frost Creek, Eagle, CO",1725,ChIJH0100nLFQYcRZlxI1AXywnI
"Summit at Cordillera Summit Course, Eagle, CO",1726,ChIJXbXgH-PaQYcRNUbXsJDMJUQ
"Eaton Country Club, Eaton, CO",1727,ChIJOYjcM7K9bocRGKn_g4lLmoI
"Country Club of the Rockies, Edwards, CO",1728,ChIJ7Y3UE1zYQYcRDrzf_GABUmg
"Mountain at Cordillera Golf Course, Edwards, CO",1729,ChIJX5Ows03aQYcRifw7zdPv4eA
"Short at Cordillera Golf Course, Edwards, CO",1730,ChIJZysNHt_bQYcRlpY00xXoJG0
"Sonnenalp Resort of Vail, Edwards, CO",1731,ChIJ5TM1yW5waocRjXn_n4Fi5Co
"Valley at Cordillera Golf Course, Edwards, CO",1732,ChIJX5Ows03aQYcRifw7zdPv4eA
"Spring Valley Golf Course, Elizabeth, CO",1733,ChIJiY0IUxfsbIcRo23K_UYJoM0
"Broken Tee Englewood - Par-3 Course, Englewood, CO",1734,ChIJK8MWJgyAbIcRAr4XfTEcxBc
"Broken Tee Englewood Golf Course, Englewood, CO",1735,ChIJK8MWJgyAbIcRAr4XfTEcxBc
"Eighteen Hole at Cherry Hills Country Club, Englewood, CO",1736,ChIJ-4ffb5SAbIcRQjaU1Xup4-Q
